bot_id,mice_type,steps,alpha
1,2,448,0.15
1,2,269,0.15
2,2,974,0.15
2,2,264,0.15
2,2,1116,0.15
1,2,81,0.15
2,2,1016,0.15
1,2,942,0.15
2,2,702,0.15
2,2,272,0.15
2,2,422,0.15
1,2,448,0.15
1,2,636,0.15
1,2,777,0.15
1,2,3991,0.15
2,2,1014,0.15
2,2,716,0.15
1,2,497,0.15
2,2,1282,0.15
2,2,838,0.15
1,2,924,0.15
2,2,778,0.15
1,2,719,0.15
1,2,291,0.15
2,2,782,0.15
1,2,767,0.15
2,2,780,0.15
1,2,684,0.15
2,2,946,0.15
2,2,2160,0.15
1,2,351,0.15
2,2,256,0.15
2,2,482,0.15
1,2,248,0.15
2,2,696,0.15
1,2,565,0.15
2,2,556,0.15
2,2,1346,0.15
1,2,626,0.15
2,2,164,0.15
1,2,569,0.15
1,2,1604,0.15
2,2,362,0.15
2,2,856,0.15
2,2,720,0.15
2,2,648,0.15
2,2,676,0.15
1,2,584,0.15
1,2,444,0.15
2,2,976,0.15
2,2,682,0.15
2,2,494,0.15
1,2,642,0.15
1,2,1437,0.15
1,2,357,0.15
1,2,1059,0.15
1,2,1308,0.15
2,2,876,0.15
2,2,796,0.15
2,2,616,0.15
2,2,976,0.15
2,2,822,0.15
2,2,240,0.15
1,2,479,0.15
2,2,338,0.15
2,2,214,0.15
1,2,805,0.15
2,2,642,0.15
1,2,759,0.15
2,2,346,0.15
2,2,844,0.15
1,2,878,0.15
2,2,472,0.15
2,2,1186,0.15
1,2,1037,0.15
2,2,538,0.15
2,2,364,0.15
1,2,1963,0.15
2,2,1016,0.15
1,2,668,0.15
1,2,1227,0.15
2,2,378,0.15
1,2,582,0.15
2,2,1204,0.15
2,2,1576,0.15
2,2,798,0.15
2,2,688,0.15
2,2,162,0.15
2,2,662,0.15
1,2,1064,0.15
2,2,644,0.15
2,2,498,0.15
2,2,338,0.15
1,2,858,0.15
1,2,700,0.15
2,2,850,0.15
1,2,772,0.15
1,2,865,0.15
2,2,788,0.15
2,2,594,0.15
2,2,736,0.15
2,2,792,0.15
2,2,642,0.15
1,2,887,0.15
2,2,684,0.15
2,2,382,0.15
1,2,729,0.15
2,2,492,0.15
2,2,478,0.15
1,2,670,0.15
1,2,881,0.15
2,2,826,0.15
2,2,402,0.15
2,2,422,0.15
2,2,824,0.15
2,2,548,0.15
2,2,1066,0.15
1,2,1196,0.15
1,2,678,0.15
2,2,390,0.15
1,2,568,0.15
1,2,640,0.15
2,2,608,0.15
1,2,179,0.15
2,2,570,0.15
2,2,682,0.15
2,2,1204,0.15
2,2,832,0.15
2,2,632,0.15
2,2,394,0.15
2,2,450,0.15
2,2,390,0.15
2,2,602,0.15
1,2,822,0.15
2,2,1144,0.15
2,2,1818,0.15
1,2,323,0.15
2,2,862,0.15
2,2,756,0.15
2,2,1254,0.15
2,2,450,0.15
2,2,650,0.15
1,2,1489,0.15
1,2,1856,0.15
1,2,1771,0.15
2,2,352,0.15
2,2,344,0.15
2,2,732,0.15
2,2,616,0.15
1,2,514,0.15
1,2,313,0.15
2,2,1100,0.15
1,2,3022,0.15
1,2,303,0.15
2,2,402,0.15
1,2,439,0.15
2,2,536,0.15
2,2,1282,0.15
2,2,842,0.15
2,2,692,0.15
2,2,312,0.15
1,2,491,0.15
1,2,630,0.15
2,2,556,0.15
1,2,733,0.15
1,2,559,0.15
2,2,1454,0.15
2,2,678,0.15
2,2,866,0.15
1,2,371,0.15
2,2,548,0.15
1,2,346,0.15
2,2,1568,0.15
1,2,427,0.15
2,2,622,0.15
2,2,786,0.15
2,2,974,0.15
1,2,1015,0.15
2,2,282,0.15
2,2,340,0.15
2,2,872,0.15
1,2,547,0.15
1,2,2070,0.15
2,2,596,0.15
1,2,311,0.15
2,2,950,0.15
2,2,832,0.15
2,2,1120,0.15
2,2,942,0.15
2,2,630,0.15
1,2,284,0.15
2,2,746,0.15
2,2,708,0.15
2,2,476,0.15
1,2,369,0.15
1,2,1033,0.15
2,2,1320,0.15
2,2,576,0.15
1,2,1958,0.15
1,2,257,0.15
2,2,556,0.15
1,2,2041,0.15
2,2,428,0.15
1,2,1171,0.15
1,2,1028,0.15
2,2,982,0.15
1,2,208,0.15
1,2,1480,0.15
2,2,506,0.15
1,2,135,0.15
2,2,570,0.15
1,2,1000,0.15
1,2,415,0.15
1,2,77,0.11
2,2,642,0.11
2,2,1062,0.11
2,2,1188,0.11
2,2,1128,0.11
2,2,778,0.11
1,2,362,0.11
2,2,628,0.11
1,2,384,0.11
2,2,634,0.11
2,2,534,0.11
2,2,632,0.11
2,2,810,0.11
2,2,798,0.11
2,2,514,0.11
1,2,1000,0.11
1,2,1005,0.11
2,2,838,0.11
2,2,628,0.11
2,2,980,0.11
2,2,426,0.11
1,2,1426,0.11
2,2,638,0.11
1,2,981,0.11
1,2,1078,0.11
2,2,494,0.11
2,2,662,0.11
2,2,1032,0.11
1,2,394,0.11
2,2,1238,0.11
2,2,1008,0.11
1,2,1019,0.11
2,2,468,0.11
2,2,812,0.11
2,2,500,0.11
1,2,1159,0.11
2,2,500,0.11
1,2,874,0.11
2,2,366,0.11
1,2,1020,0.11
1,2,346,0.11
2,2,936,0.11
2,2,198,0.11
2,2,1188,0.11
2,2,1118,0.11
1,2,394,0.11
2,2,786,0.11
1,2,1307,0.11
2,2,470,0.11
2,2,1018,0.11
2,2,814,0.11
1,2,936,0.11
1,2,315,0.11
1,2,746,0.11
2,2,788,0.11
2,2,204,0.11
2,2,1152,0.11
1,2,59,0.11
1,2,138,0.11
1,2,1098,0.11
2,2,816,0.11
1,2,500,0.11
2,2,852,0.11
2,2,730,0.11
2,2,586,0.11
1,2,339,0.11
1,2,436,0.11
2,2,1240,0.11
2,2,522,0.11
2,2,856,0.11
2,2,814,0.11
1,2,717,0.11
1,2,1110,0.11
2,2,830,0.11
1,2,1428,0.11
1,2,520,0.11
1,2,813,0.11
2,2,812,0.11
2,2,766,0.11
2,2,518,0.11
1,2,182,0.11
2,2,792,0.11
1,2,528,0.11
2,2,866,0.11
2,2,374,0.11
2,2,936,0.11
1,2,773,0.11
2,2,958,0.11
2,2,912,0.11
1,2,516,0.11
2,2,474,0.11
1,2,458,0.11
1,2,913,0.11
2,2,1134,0.11
2,2,556,0.11
1,2,1087,0.11
2,2,430,0.11
1,2,393,0.11
2,2,622,0.11
2,2,544,0.11
1,2,1993,0.11
1,2,345,0.11
2,2,464,0.11
2,2,588,0.11
1,2,664,0.11
2,2,366,0.11
1,2,297,0.11
1,2,503,0.11
2,2,482,0.11
2,2,1160,0.11
1,2,1064,0.11
2,2,814,0.11
2,2,1574,0.11
1,2,992,0.11
2,2,976,0.11
1,2,295,0.11
2,2,728,0.11
1,2,849,0.11
2,2,296,0.11
2,2,1186,0.11
2,2,696,0.11
1,2,801,0.11
1,2,346,0.11
2,2,1030,0.11
1,2,732,0.11
1,2,1615,0.11
2,2,956,0.11
2,2,1000,0.11
1,2,855,0.11
2,2,950,0.11
2,2,1044,0.11
2,2,722,0.11
1,2,594,0.11
2,2,718,0.11
1,2,667,0.11
2,2,562,0.11
2,2,898,0.11
1,2,362,0.11
2,2,804,0.11
1,2,1153,0.11
2,2,834,0.11
2,2,390,0.11
2,2,1746,0.11
1,2,1164,0.11
1,2,482,0.11
2,2,480,0.11
1,2,1901,0.11
2,2,874,0.11
1,2,513,0.11
2,2,594,0.11
1,2,1350,0.11
2,2,910,0.11
2,2,592,0.11
2,2,710,0.11
2,2,540,0.11
1,2,630,0.11
2,2,512,0.11
2,2,344,0.11
2,2,604,0.11
2,2,480,0.11
2,2,644,0.11
1,2,1335,0.11
1,2,1035,0.11
2,2,586,0.11
1,2,1030,0.11
2,2,714,0.11
1,2,46,0.11
1,2,973,0.11
2,2,342,0.11
2,2,632,0.11
1,2,1036,0.11
2,2,170,0.11
1,2,961,0.11
2,2,540,0.11
2,2,814,0.11
2,2,260,0.11
2,2,1606,0.11
2,2,1024,0.11
1,2,634,0.11
1,2,1038,0.11
2,2,460,0.11
1,2,822,0.11
1,2,698,0.11
2,2,636,0.11
1,2,480,0.11
1,2,1116,0.11
2,2,748,0.11
2,2,870,0.11
2,2,1422,0.11
2,2,724,0.11
1,2,597,0.11
1,2,285,0.11
2,2,234,0.11
2,2,692,0.11
1,2,440,0.11
2,2,222,0.11
1,2,118,0.11
2,2,364,0.11
1,2,934,0.11
2,2,786,0.11
2,2,1132,0.11
2,2,1458,0.11
2,2,550,0.11
1,2,831,0.11
1,2,1601,0.11
2,2,524,0.11
1,2,498,0.11
2,2,1122,0.11
2,2,408,0.11
2,2,966,0.11
1,2,274,0.11
2,2,520,0.11
2,2,414,0.11
2,2,452,0.11
1,2,1343,0.11
1,2,2084,0.11
2,2,2226,0.11
2,2,326,0.11
1,2,785,0.11
2,2,1392,0.11
2,2,602,0.11
1,2,1989,0.11
2,2,1062,0.11
2,2,340,0.11
1,2,173,0.11
1,2,1155,0.11
1,2,640,0.11
2,2,718,0.11
2,2,364,0.11
2,2,822,0.11
1,2,410,0.11
2,2,1064,0.11
1,2,1084,0.11
1,2,734,0.11
2,2,812,0.11
2,2,206,0.11
2,2,560,0.11
2,2,850,0.11
2,2,644,0.11
2,2,824,0.11
2,2,628,0.11
1,2,944,0.11
1,2,708,0.11
1,2,672,0.11
1,2,794,0.11
2,2,594,0.11
2,2,486,0.11
1,2,963,0.11
1,2,17,0.11
1,2,510,0.11
1,2,1774,0.11
1,2,457,0.11
2,2,860,0.11
1,2,771,0.11
1,2,601,0.11
1,2,560,0.11
2,2,1012,0.11
1,2,1026,0.11
1,2,671,0.11
2,2,618,0.11
1,2,1076,0.11
1,2,1374,0.11
2,2,590,0.11
1,2,538,0.11
1,2,602,0.11
1,2,1399,0.11
2,2,282,0.11
1,2,1148,0.11
1,2,703,0.11
1,2,145,0.11
2,2,450,0.11
1,2,754,0.11
1,2,658,0.11
1,2,703,0.11
1,2,861,0.11
2,2,428,0.11
1,2,361,0.11
1,2,854,0.11
2,2,504,0.11
1,2,820,0.11
1,2,712,0.11
2,2,578,0.11
1,2,394,0.11
1,2,786,0.11
2,2,336,0.11
2,2,766,0.11
1,2,256,0.11
2,2,564,0.11
1,2,1244,0.11
1,2,7,0.12
1,2,21,0.12
1,2,246,0.12
1,2,415,0.12
2,2,618,0.12
2,2,678,0.12
1,2,525,0.12
2,2,866,0.12
1,2,912,0.12
2,2,1226,0.12
2,2,604,0.12
2,2,652,0.12
2,2,500,0.12
1,2,647,0.12
1,2,779,0.12
1,2,1294,0.12
1,2,482,0.12
2,2,740,0.12
2,2,884,0.12
2,2,552,0.12
2,2,704,0.12
1,2,860,0.12
1,2,1396,0.12
1,2,336,0.12
2,2,312,0.12
2,2,368,0.12
2,2,396,0.12
1,2,760,0.12
2,2,744,0.12
2,2,328,0.12
2,2,724,0.12
1,2,448,0.12
2,2,952,0.12
1,2,765,0.12
1,2,1306,0.12
2,2,984,0.12
1,2,1254,0.12
2,2,360,0.12
1,2,88,0.12
1,2,752,0.12
2,2,682,0.12
1,2,33,0.12
1,2,1405,0.12
2,2,1684,0.12
2,2,596,0.12
1,2,669,0.12
2,2,814,0.12
1,2,430,0.12
1,2,314,0.12
2,2,942,0.12
1,2,866,0.12
2,2,648,0.12
2,2,782,0.12
1,2,489,0.12
1,2,162,0.12
2,2,594,0.12
1,2,49,0.12
2,2,604,0.12
1,2,409,0.12
2,2,402,0.12
2,2,752,0.12
2,2,562,0.12
2,2,582,0.12
2,2,398,0.12
1,2,624,0.12
1,2,503,0.12
2,2,284,0.12
1,2,1504,0.12
2,2,1188,0.12
2,2,700,0.12
1,2,1003,0.12
2,2,322,0.12
1,2,2243,0.12
1,2,658,0.12
2,2,1004,0.12
1,2,1709,0.12
2,2,882,0.12
2,2,1192,0.12
2,2,1494,0.12
1,2,617,0.12
2,2,340,0.12
2,2,786,0.12
1,2,523,0.12
1,2,444,0.12
2,2,712,0.12
2,2,1132,0.12
1,2,366,0.12
1,2,1594,0.12
1,2,1348,0.12
2,2,500,0.12
2,2,1058,0.12
1,2,223,0.12
2,2,714,0.12
2,2,750,0.12
1,2,346,0.12
1,2,725,0.12
1,2,1525,0.12
2,2,594,0.12
2,2,702,0.12
1,2,687,0.12
2,2,658,0.12
2,2,960,0.12
2,2,320,0.12
2,2,350,0.12
2,2,430,0.12
2,2,904,0.12
1,2,516,0.12
1,2,686,0.12
2,2,636,0.12
2,2,638,0.12
1,2,956,0.12
1,2,1155,0.12
1,2,1955,0.12
1,2,1032,0.12
2,2,740,0.12
2,2,438,0.12
2,2,1204,0.12
2,2,572,0.12
2,2,1234,0.12
1,2,418,0.12
2,2,366,0.12
1,2,547,0.12
2,2,324,0.12
2,2,648,0.12
1,2,928,0.12
2,2,878,0.12
2,2,982,0.12
1,2,1018,0.12
1,2,253,0.12
2,2,688,0.12
2,2,580,0.12
2,2,980,0.12
2,2,650,0.12
2,2,558,0.12
2,2,364,0.12
2,2,1112,0.12
1,2,769,0.12
1,2,1689,0.12
1,2,1315,0.12
2,2,494,0.12
1,2,1822,0.12
1,2,751,0.12
2,2,784,0.12
2,2,724,0.12
1,2,901,0.12
2,2,466,0.12
2,2,616,0.12
1,2,290,0.12
2,2,414,0.12
1,2,558,0.12
2,2,506,0.12
2,2,932,0.12
1,2,605,0.12
2,2,732,0.12
2,2,810,0.12
1,2,714,0.12
1,2,565,0.12
2,2,724,0.12
2,2,564,0.12
2,2,416,0.12
2,2,644,0.12
2,2,802,0.12
1,2,1040,0.12
2,2,444,0.12
2,2,456,0.12
1,2,576,0.12
1,2,1404,0.12
2,2,852,0.12
1,2,712,0.12
2,2,462,0.12
2,2,900,0.12
1,2,1180,0.12
2,2,786,0.12
1,2,253,0.12
2,2,372,0.12
2,2,190,0.12
2,2,770,0.12
1,2,839,0.12
2,2,960,0.12
2,2,482,0.12
1,2,1626,0.12
1,2,623,0.12
1,2,530,0.12
2,2,1838,0.12
1,2,1062,0.12
1,2,687,0.12
2,2,676,0.12
2,2,782,0.12
2,2,686,0.12
2,2,686,0.12
1,2,467,0.12
1,2,442,0.12
2,2,182,0.12
2,2,788,0.12
2,2,320,0.12
1,2,823,0.12
1,2,398,0.12
1,2,739,0.12
2,2,428,0.12
2,2,906,0.12
2,2,360,0.12
2,2,332,0.12
1,2,808,0.12
1,2,276,0.12
2,2,482,0.12
2,2,1020,0.12
1,2,559,0.12
2,2,668,0.12
1,2,952,0.12
2,2,1058,0.12
2,2,1296,0.12
2,2,792,0.12
1,2,1163,0.12
2,2,634,0.12
1,2,591,0.12
2,2,456,0.12
1,2,519,0.12
1,2,177,0.12
1,2,293,0.12
2,2,944,0.12
2,2,980,0.12
1,2,1107,0.12
2,2,994,0.12
1,2,740,0.12
2,2,824,0.12
2,2,1006,0.12
1,2,414,0.12
2,2,422,0.12
1,2,298,0.12
1,2,125,0.12
1,2,454,0.12
2,2,538,0.12
2,2,868,0.12
2,2,632,0.12
2,2,1236,0.12
1,2,1020,0.12
2,2,462,0.12
1,2,541,0.12
1,2,299,0.12
2,2,566,0.12
1,2,689,0.12
1,2,2812,0.12
2,2,498,0.12
2,2,790,0.12
2,2,502,0.12
2,2,512,0.12
1,2,653,0.12
1,2,1697,0.12
1,2,975,0.12
1,2,1039,0.12
2,2,580,0.12
1,2,1103,0.12
1,2,1432,0.12
2,2,1160,0.12
2,2,506,0.12
1,2,767,0.12
1,2,676,0.12
2,2,624,0.12
1,2,851,0.12
2,2,1094,0.12
1,2,717,0.12
2,2,492,0.12
2,2,552,0.12
1,2,304,0.12
1,2,344,0.12
1,2,945,0.12
2,2,712,0.12
1,2,1948,0.12
1,2,1909,0.12
2,2,432,0.12
1,2,1205,0.12
2,2,490,0.12
2,2,680,0.12
1,2,345,0.12
1,2,772,0.12
2,2,362,0.12
1,2,703,0.12
2,2,518,0.12
1,2,1097,0.12
2,2,644,0.12
2,2,292,0.12
1,2,662,0.12
1,2,601,0.12
2,2,416,0.12
2,2,494,0.12
1,2,1566,0.12
1,2,1717,0.12
1,2,1357,0.12
2,2,942,0.12
2,2,782,0.12
1,2,622,0.12
1,2,938,0.12
1,2,189,0.12
1,2,617,0.12
2,2,566,0.12
2,2,544,0.12
1,2,807,0.12
1,2,1636,0.12
1,2,231,0.12
2,2,608,0.12
2,2,714,0.12
1,2,1040,0.12
1,2,335,0.12
1,2,454,0.12
1,2,729,0.12
1,2,650,0.12
1,2,380,0.12
2,2,862,0.12
1,2,460,0.12
1,2,404,0.12
1,2,533,0.12
1,2,763,0.12
1,2,752,0.12
2,2,1046,0.12
1,2,1064,0.12
1,2,674,0.12
1,2,533,0.12
1,2,393,0.12
2,2,750,0.12
1,2,440,0.12
1,2,161,0.12
1,2,871,0.12
2,2,636,0.12
2,2,290,0.12
1,2,375,0.12
1,2,1252,0.12
1,2,611,0.12
2,2,604,0.12
1,2,886,0.12
1,2,395,0.12
2,2,696,0.12
1,2,714,0.12
1,2,1986,0.12
1,2,544,0.12
2,2,838,0.12
1,2,1418,0.12
1,2,1074,0.12
1,2,621,0.12
2,2,478,0.12
1,2,435,0.12
1,2,190,0.12
2,2,530,0.12
1,2,336,0.12
1,2,454,0.12
1,2,1224,0.12
1,2,496,0.12
2,2,690,0.12
1,2,295,0.12
2,2,194,0.12
1,2,508,0.12
2,2,444,0.12
1,2,388,0.12
2,2,388,0.12
1,2,98,0.12
1,2,1311,0.12
2,2,716,0.12
2,2,504,0.12
2,2,1432,0.12
1,2,130,0.1
2,2,296,0.1
1,2,325,0.1
2,2,530,0.1
2,2,546,0.1
2,2,612,0.1
1,2,702,0.1
2,2,772,0.1
1,2,901,0.1
2,2,282,0.1
2,2,504,0.1
2,2,610,0.1
2,2,922,0.1
2,2,196,0.1
1,2,835,0.1
1,2,1221,0.1
1,2,784,0.1
2,2,512,0.1
2,2,414,0.1
1,2,544,0.1
2,2,1044,0.1
2,2,692,0.1
2,2,776,0.1
1,2,1576,0.1
1,2,377,0.1
1,2,303,0.1
2,2,710,0.1
2,2,680,0.1
1,2,307,0.1
1,2,114,0.1
2,2,680,0.1
2,2,660,0.1
1,2,1421,0.1
2,2,956,0.1
1,2,963,0.1
2,2,688,0.1
2,2,626,0.1
1,2,215,0.1
2,2,1048,0.1
2,2,964,0.1
1,2,599,0.1
2,2,634,0.1
2,2,506,0.1
1,2,796,0.1
2,2,452,0.1
1,2,297,0.1
1,2,1200,0.1
1,2,197,0.1
2,2,576,0.1
1,2,1553,0.1
2,2,720,0.1
2,2,988,0.1
2,2,1038,0.1
1,2,176,0.1
2,2,514,0.1
2,2,1334,0.1
1,2,598,0.1
1,2,235,0.1
1,2,848,0.1
1,2,501,0.1
2,2,1076,0.1
2,2,820,0.1
2,2,832,0.1
1,2,1569,0.1
1,2,1050,0.1
2,2,796,0.1
2,2,448,0.1
2,2,934,0.1
1,2,558,0.1
2,2,756,0.1
2,2,754,0.1
1,2,398,0.1
1,2,395,0.1
2,2,890,0.1
2,2,330,0.1
1,2,868,0.1
2,2,728,0.1
2,2,708,0.1
1,2,276,0.1
2,2,348,0.1
1,2,1261,0.1
2,2,1490,0.1
2,2,430,0.1
1,2,672,0.1
1,2,793,0.1
1,2,1615,0.1
2,2,1400,0.1
2,2,468,0.1
2,2,1186,0.1
2,2,1010,0.1
2,2,768,0.1
1,2,441,0.1
2,2,414,0.1
1,2,695,0.1
1,2,461,0.1
2,2,450,0.1
1,2,586,0.1
2,2,488,0.1
2,2,474,0.1
2,2,464,0.1
1,2,1181,0.1
2,2,412,0.1
1,2,1551,0.1
1,2,166,0.1
2,2,484,0.1
2,2,506,0.1
2,2,652,0.1
2,2,648,0.1
2,2,580,0.1
2,2,732,0.1
2,2,350,0.1
1,2,964,0.1
1,2,584,0.1
1,2,1026,0.1
1,2,619,0.1
2,2,164,0.1
2,2,918,0.1
2,2,570,0.1
2,2,878,0.1
1,2,203,0.1
2,2,936,0.1
1,2,1718,0.1
2,2,358,0.1
2,2,326,0.1
2,2,478,0.1
1,2,1401,0.1
2,2,750,0.1
1,2,559,0.1
2,2,494,0.1
2,2,576,0.1
2,2,736,0.1
1,2,874,0.1
2,2,604,0.1
2,2,484,0.1
1,2,617,0.1
1,2,1130,0.1
2,2,440,0.1
1,2,466,0.1
1,2,1038,0.1
1,2,195,0.1
2,2,610,0.1
2,2,694,0.1
2,2,330,0.1
1,2,180,0.1
1,2,314,0.1
2,2,918,0.1
2,2,666,0.1
2,2,470,0.1
2,2,500,0.1
1,2,198,0.1
1,2,472,0.1
2,2,1070,0.1
2,2,382,0.1
2,2,414,0.1
2,2,620,0.1
1,2,300,0.1
2,2,1260,0.1
2,2,546,0.1
2,2,548,0.1
1,2,1124,0.1
2,2,456,0.1
1,2,2060,0.1
1,2,1011,0.1
1,2,868,0.1
2,2,822,0.1
2,2,354,0.1
1,2,1536,0.1
1,2,181,0.1
2,2,356,0.1
2,2,842,0.1
2,2,820,0.1
2,2,332,0.1
1,2,902,0.1
2,2,518,0.1
2,2,116,0.1
2,2,432,0.1
1,2,903,0.1
2,2,1124,0.1
2,2,498,0.1
2,2,616,0.1
1,2,675,0.1
2,2,722,0.1
1,2,887,0.1
2,2,844,0.1
1,2,596,0.1
1,2,980,0.1
2,2,260,0.1
1,2,425,0.1
2,2,396,0.1
1,2,1535,0.1
2,2,884,0.1
2,2,1058,0.1
1,2,303,0.1
1,2,206,0.1
2,2,794,0.1
2,2,888,0.1
1,2,811,0.1
1,2,177,0.1
2,2,828,0.1
2,2,1190,0.1
2,2,954,0.1
1,2,1112,0.1
1,2,246,0.1
2,2,992,0.1
1,2,613,0.1
2,2,1042,0.1
1,2,950,0.1
2,2,570,0.1
1,2,177,0.1
1,2,1340,0.1
2,2,688,0.1
1,2,816,0.1
2,2,788,0.1
2,2,672,0.1
1,2,664,0.1
2,2,1700,0.1
2,2,456,0.1
1,2,874,0.1
2,2,1488,0.1
2,2,376,0.1
2,2,726,0.1
2,2,928,0.1
2,2,642,0.1
1,2,934,0.1
1,2,1001,0.1
1,2,1073,0.1
1,2,964,0.1
2,2,780,0.1
2,2,756,0.1
2,2,1024,0.1
1,2,1095,0.1
2,2,316,0.1
2,2,1348,0.1
2,2,1242,0.1
1,2,438,0.1
1,2,543,0.1
2,2,352,0.1
1,2,914,0.1
2,2,12,0.1
1,2,123,0.1
2,2,600,0.1
1,2,386,0.1
1,2,1050,0.1
1,2,1175,0.1
2,2,860,0.1
2,2,882,0.1
2,2,370,0.1
2,2,920,0.1
1,2,562,0.1
1,2,611,0.1
2,2,268,0.1
2,2,818,0.1
1,2,355,0.1
2,2,608,0.1
2,2,422,0.1
1,2,964,0.1
1,2,514,0.1
1,2,1015,0.1
2,2,1058,0.1
1,2,1003,0.1
1,2,1152,0.1
1,2,428,0.1
2,2,1424,0.1
1,2,798,0.1
2,2,766,0.1
1,2,735,0.1
1,2,1063,0.1
1,2,1095,0.1
1,2,1896,0.1
2,2,722,0.1
1,2,1110,0.1
1,2,837,0.1
1,2,545,0.1
1,2,261,0.1
1,2,612,0.1
1,2,513,0.1
2,2,1142,0.1
1,2,457,0.1
1,2,711,0.1
1,2,563,0.1
1,2,486,0.1
2,2,802,0.1
1,2,416,0.1
1,2,1131,0.1
2,2,330,0.1
1,2,1094,0.1
1,2,482,0.1
1,2,677,0.1
1,2,472,0.1
1,2,206,0.1
2,2,1244,0.1
1,2,174,0.1
1,2,583,0.1
1,2,1563,0.1
1,2,755,0.1
1,2,1165,0.1
1,2,509,0.1
2,2,970,0.1
1,2,395,0.1
2,2,326,0.1
1,2,458,0.1
1,2,465,0.1
1,2,295,0.1
1,2,819,0.1
2,2,412,0.1
1,2,187,0.1
1,2,467,0.1
2,2,378,0.1
1,2,520,0.1
1,2,356,0.1
1,2,1388,0.1
2,2,416,0.1
1,2,869,0.1
1,2,593,0.1
1,2,2211,0.1
1,2,325,0.1
2,2,686,0.1
1,2,558,0.1
1,2,770,0.1
1,2,556,0.1
1,2,370,0.1
1,2,104,0.1
2,2,826,0.1
1,2,660,0.1
1,2,270,0.1
2,2,494,0.1
1,2,367,0.1
1,2,881,0.1
1,2,552,0.1
1,2,933,0.1
1,2,1055,0.1
1,2,228,0.1
2,2,1588,0.1
1,2,668,0.1
2,2,458,0.1
1,2,1035,0.1
1,2,415,0.1
2,2,968,0.1
1,2,1281,0.1
1,2,1410,0.1
2,2,624,0.1
1,2,920,0.1
1,2,1104,0.1
1,2,938,0.1
1,2,1693,0.1
1,2,457,0.1
1,2,470,0.1
1,2,1027,0.1
1,2,1052,0.1
2,2,364,0.09
1,2,481,0.09
1,2,532,0.09
2,2,628,0.09
1,2,455,0.09
2,2,796,0.09
1,2,675,0.09
1,2,644,0.09
2,2,308,0.09
2,2,1086,0.09
2,2,1216,0.09
2,2,432,0.09
2,2,516,0.09
1,2,1118,0.09
1,2,526,0.09
2,2,464,0.09
2,2,540,0.09
1,2,624,0.09
1,2,451,0.09
1,2,145,0.09
2,2,364,0.09
2,2,786,0.09
1,2,196,0.09
2,2,516,0.09
1,2,869,0.09
2,2,724,0.09
2,2,1122,0.09
2,2,456,0.09
2,2,628,0.09
1,2,644,0.09
2,2,810,0.09
1,2,624,0.09
1,2,356,0.09
2,2,392,0.09
1,2,727,0.09
2,2,518,0.09
2,2,200,0.09
1,2,254,0.09
2,2,998,0.09
2,2,376,0.09
1,2,1047,0.09
2,2,818,0.09
2,2,1514,0.09
2,2,538,0.09
1,2,2287,0.09
1,2,341,0.09
2,2,382,0.09
1,2,858,0.09
2,2,744,0.09
1,2,153,0.09
2,2,712,0.09
1,2,1111,0.09
1,2,611,0.09
2,2,1102,0.09
2,2,1184,0.09
2,2,710,0.09
2,2,444,0.09
1,2,617,0.09
2,2,1196,0.09
1,2,1274,0.09
1,2,360,0.09
2,2,436,0.09
2,2,880,0.09
2,2,988,0.09
2,2,966,0.09
2,2,592,0.09
1,2,1119,0.09
2,2,608,0.09
2,2,536,0.09
2,2,546,0.09
1,2,902,0.09
1,2,663,0.09
1,2,666,0.09
2,2,1056,0.09
1,2,1430,0.09
1,2,1729,0.09
2,2,1038,0.09
2,2,26,0.09
2,2,626,0.09
1,2,539,0.09
1,2,243,0.09
2,2,388,0.09
2,2,1344,0.09
1,2,562,0.09
1,2,569,0.09
2,2,472,0.09
1,2,565,0.09
1,2,311,0.09
2,2,1200,0.09
2,2,572,0.09
2,2,1500,0.09
2,2,754,0.09
1,2,563,0.09
1,2,353,0.09
2,2,718,0.09
1,2,461,0.09
1,2,172,0.09
2,2,380,0.09
2,2,772,0.09
2,2,1054,0.09
1,2,1141,0.09
2,2,1408,0.09
1,2,1809,0.09
1,2,1003,0.09
1,2,495,0.09
2,2,692,0.09
2,2,464,0.09
2,2,1204,0.09
2,2,1026,0.09
2,2,280,0.09
2,2,518,0.09
2,2,630,0.09
1,2,1098,0.09
2,2,836,0.09
1,2,1386,0.09
1,2,758,0.09
2,2,1414,0.09
2,2,1242,0.09
2,2,912,0.09
1,2,1124,0.09
2,2,1234,0.09
1,2,1204,0.09
2,2,710,0.09
2,2,556,0.09
1,2,1500,0.09
1,2,727,0.09
2,2,820,0.09
2,2,550,0.09
1,2,773,0.09
2,2,482,0.09
2,2,772,0.09
2,2,678,0.09
1,2,113,0.09
1,2,333,0.09
2,2,708,0.09
1,2,1118,0.09
1,2,833,0.09
1,2,800,0.09
2,2,600,0.09
1,2,122,0.09
2,2,1186,0.09
2,2,1400,0.09
2,2,910,0.09
2,2,646,0.09
2,2,384,0.09
1,2,540,0.09
2,2,170,0.09
1,2,1372,0.09
2,2,216,0.09
2,2,346,0.09
2,2,468,0.09
1,2,404,0.09
2,2,536,0.09
2,2,642,0.09
1,2,1197,0.09
2,2,432,0.09
2,2,496,0.09
1,2,1457,0.09
2,2,694,0.09
